SMILES,"Water solubility {measured, converted}"
CC(=O)C1=CC=CC(=C1)N=C=S,-4.33
CCCCCCCCC#N,-3.3
CCCCCC(=O)OC1=CC=CC(=C1)N=C=S,-4.14
C\C=C\C(=O)C1=C(C)CCCC1(C)C,-3.0
CCOC(=O)CCCCCCCC(=O)OCC,-2.99
CCCCCCC(=O)OC1=CC(=CC=C1)N=C=S,-4.16
CCOC(=O)CCCCCCCCC(=O)OCC,-3.51
CC(C)N(C(C)C)C(=O)COC(=O)C1=CC=CC=C1,-2.38
COC1=CC=C(COC(=O)CC2=CC=CC=C2)C=C1,-2.7
CCCCCCCCC(=O)OC1=CC=CC(=C1)N=C=S,-4.22
CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1,-2.64
CCCCCCCCOC(=O)COC1=C(Cl)C=C(Cl)C=C1,-7.02
CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,-4.66
CCC1(OCC(O1)C1CCCCN1)C1=CC=CC=C1,-1.96
CCCCCCCCCCCCCCCC,-8.401
CCC\C(=N/OCC)C1=C(O)CC(CC1=O)C(C)CSCC,-4.22
C\C(=C\C(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,-6.98
CCC1=CC=C(OC\C=C(/C)CCC2CC2C)C=C1,-4.52
CC\C=C(/C)C(OC(=O)C1C(C=C(C)C)C1(C)C)C#C,-6.393
CCCOC(=O)CC1=CC(OC)=C(OCC(=O)N(CC)CC)C=C1,-1.8
CC1=CC=C2C=C3C=CC4=C(C=CC(F)=C4)C3=CC2=C1,-7.72
CC1=CC=C2C=C3C=CC4=C(C=CC=C4F)C3=CC2=C1,-7.72
CC1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,-5.117
CN(C)CC\C=C1/C2=C(COC3=C1C=CC=C3)C=CC=C2,-3.947
CCCCCCCCCCCCCC1=CC=CC=C1,-9.046
CC(C)CCCC(C)CCCC(C)CCCC(C)C,-10.43
C1OC(OC1C1CCCCN1)(C1=CC=CC=C1)C1=CC=CC=C1,-3.664
CC(C)=CC1C(C(=O)OCC2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,-5.24
CCCCC(C)(C)C(O)\C=C\C1C(O)CC(=O)C1CCCC\C=C\C(=O)OC,-3.59
COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OCCCCOC(=O)CCN1CCN(C)CC1,-0.849
COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OCCCCOC(=O)CCCN1CCN(C)CC1,-1.301
CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,-6.13
CCCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCCC,-6.555
CN(C)CCN(CC1=CC=CS1)C1=NC=CC=C1,-2.613
CC(C)=CC1C(C(=O)OCN2C(=O)CN(CC#C)C2=O)C1(C)C,-3.532
O=CC1=CC=CO1,-0.1
CCSC(=O)N(CC)CC,-1.69
FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,-3.395
C#CCCCCCC#C,-2.98
CNN,1.34
COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OCCOC(=O)CN1CCN(C)CC1,-2.387
CC1(C)CO1,-0.12
CC(C)SC(C)C,-2.24
CC(C)(C)C#CC(C)(C)C,-3.83
COP(C)(=O)OC,0.91
CC(C)I,-2.09
CCCC(=O)OCC(CC1=CN=CN1C)C(CC)C(=O)OCC1=CC=C(C)C=C1,-3.14
ClC1=C(Cl)C2(Cl)C3C=CCC3C1(Cl)C2(Cl)Cl,-5.64
O=C\C=C\C1=CC=CC=C1,-1.85
CCCCN(CCCC)SN(C)C(=O)OC1=C2OC(C)(C)CC2=CC=C1,-6.103
CC(C)C12CCC(C)(O1)C(C2)OCC1=C(C)C=CC=C1,-3.639
ClC(Cl)C(Cl)(Cl)Cl,-2.6
CC1(C)CON(CC2=C(Cl)C=CC=C2)C1=O,-2.338
CCCCCC1CCC(=O)O1,-1.229
ClC1CCCCC1,-2.38
CCOC1=CC=C(C=C1)C1(CC1(Cl)Cl)C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,-6.724
CN(C)C(=O)N(C)C,0.94
CCCOC=O,-0.52
CO,1.56
CCCOCCN(C(=O)CCl)C1=C(CC)C=CC=C1CC,-3.795
CCOP(=O)(SC1=CC=CC=C1)SC1=CC=CC=C1,-3.744
C=CCN=C=S,-1.695
ClCC(Cl)=C,-1.712
CC(C)C(O)C=C,-0.51
BrC1=CC=C(CN=C=S)C=C1,-3.82
COP(=O)(OC)OC=C(Cl)Cl,-1.34
CC(O)COCC1=C(Cl)C(Cl)=CC=C1Cl,-3.57
CC(C)(COCC1=CC(OC2=CC=CC=C2)=CC=C1)C1=CC=C(OC(F)(F)Br)C=C1,-9.98
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.36
OC1=C(C=C(C=C1)C(F)(F)F)[N+]([O-])=O,-2.5
CCC1OCC(COC2=CC=C(OC3=CC=CC=C3)C=C2)O1,-4.79
ClCC1=CC=CC=C1,-2.39
CC(C)CC#N,-0.806
CCC1=CC=CS1,-2.59
CCOC(=O)CC#N,-0.753
C1CC2=C(C1)C=CC=C2,-3.04
CCCN(CCC)CCC,-2.28
CCC(C)OC,-0.74
CC1=CCCCC1,-3.27
CC1=CC=C(C=C)C=C1,-3.122
COC1=C(Cl)C=CC=C1Cl,-3.1
CC(CCO)CC(C)(C)C,-2.51
C1CCOCC1,-0.03
FC1=C(Br)C=CC=C1,-2.7
NNC1=CC=CC=C1,0.07
CCOP(=S)(OCC)OC1=CC=C(C=C1)S(C)=O,-2.3
CCC(C)C(C)(C)CC,-5.707
CCCCC#N,-0.556
CCCCC(C)C(C)O,-1.72
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-2.52
ClC(Cl)C1=CC=CC=C1,-2.81
CC(C)CC(C)OC(C)=O,-2.05
CC(=O)CC1CCCCN1,-0.45
ClC1=CC(Cl)=C(Cl)C=C1,-3.66
OCCOC1=CC=CC=C1,-0.7
ClCCCl,-1.092
CCNC1=CC=CC=C1,-1.7
BrCBr,-1.369
ClC(Cl)Cl,-1.17
CCC1=CC=CC2=C1C=CC=C2,-4.16
CCC(C)(C)Cl,-2.51
CC(Cl)C(Cl)Cl,-1.89
BrCCC=C,-2.25
COC1=C(N)C=CC=C1,-0.94
CN(C)CC1=CC=CC=C1,-1.05
COC(C)=O,0.517
CCOC(C)(C)C,-0.93
ClC1=CC(OC2=CC=CC=C2)=C(Cl)C(Cl)=C1,-5.19
CC(C)CCCO,-1.14
CC(=O)OCCBr,-0.674
CC(C)COC=O,-1.0
CCOC(=O)CC(CSC1=CC=CC=C1)C(=O)OCC,-2.52
CCC(Br)C(O)=O,-0.4
CCOP(=S)(NC(C)C)OC1=C(C=CC=C1)C(=O)OC(C)C,-4.19
CC(C)OC=O,-0.63
CCCCN(CCCC)C(=O)COC(=O)C1=CC=CC=C1,-3.561
COP(=S)(OC)OC1=CC=C(C(C)=C1)[N+]([O-])=O,-4.04
CCC(=O)C(C)C,-0.813
CCC(=O)OC,-0.14
CCCCOC,-0.99
CC(=O)OCC=C,-0.55
CC(C)CC=C,-3.244
CCOP(=S)(CC)SC1=CC=CC=C1,-4.278
CCCSP(=O)(OCC)SCCC,-2.51
C1CNC2=C(C1)C=CC=C2,-1.98
CCC(C)C(O)=O,-0.36
CC1=C(C=CC=C1)[N+]([O-])=O,-2.33
CCOP(=O)(OC1=CC=C(Cl)C=C1Cl)OC1=CC=C(Cl)C=C1Cl,-5.77
CCCCCCCCCCCC(=O)OCCC,-6.28
CCCCOCCO,-0.42
ClCCBr,-1.32
CC1CCCCC1=O,-0.94
CCC#N,0.28
ClC1=C(Br)C=CC=C1,-3.19
CC(=O)OC(C)=O,0.07
CC(=O)C(C)=O,0.366
O=C1CCCO1,1.07
CCCC(C)CO,-1.11
CCC(C)O,0.43
CC1CCCO1,0.21
CC(C)(C)C1=CC=CC=C1,-3.65
CC(C)C(O)=O,0.277
BrCCCBr,-2.08
FC1=CC=CC(Cl)=C1,-2.35
CC(C)CC(C)C(C)C,-5.5
CC(=O)OCC1=CC=CC=C1,-2.0
CN(CCOC(=O)C1=CC=CC=C1)C(C)=O,-0.849
COC1=CC=C(COC(C)=O)C=C1,-1.959
CCOC(=O)C1=CC=CN=C1,-0.43
CC(C)C1=CC(O)=C(C)C=C1,-2.08
CC(C)COC(=O)CSC1=CC=CC=C1,-2.56
CC1=CC(=CC=C1)[N+]([O-])=O,-2.44
ClC1=CC(Cl)=C(OC2=CC=CC(Cl)=C2)C=C1,-5.44
C=C(C1=CC=CC=C1)C1=CC=CC=C1,-4.52
CCC(O)C(C)C,-0.7
CCOP(=S)(OCC)OP(=S)(OCC)OCC,-4.03
CC1CCCC(=O)C1,-1.87
CCC(C)CC(C)C,-4.946
CC(C)=CCC\C(C)=C\C=O,-2.61
CCCC(CCC)CCC,-6.138
CCC(C)(C)CC,-4.23
CC1=CC=C(C)C2=C1C=CC=C2,-4.14
CCC(C)C(C)(C)O,-0.89
CC=C(C)C,-2.56
C=CC1=CC=CC=C1,-2.82
CCCCCC(CC)CC,6.399
CCCCOC(=O)C1=CC=C(C=C1)C(=O)OCCCC,-5.46
ClC1=CC=C(C(Cl)=C1)C1=C(Cl)C=C(Cl)C=C1Cl,-7.66
CCOCC,-0.065
CCCCCCCCCCCCCCCCCC(=O)OC,-8.996
CCN(CC)C(=O)SCC1=C(Cl)C=CC=C1,-4.031
CCCC(CC)CC(C)C,-6.11
[O-][N+](=O)OCCO[N+]([O-])=O,-0.812
CCSCCSP(=S)(OC)OC,-3.09
CCCC(=O)CC,-0.83
CCCCC(C)C(C)C,-5.71
FC1=CC(CCl)=CC=C1,-2.54
CC(=O)OCCOC(C)=O,0.086
CCCCCCCC(=O)OCC,-3.39
CC1=C(N)C=CC=C1,-0.85
CC(C)C(C)(C)C,-4.36
CCC(C)C(C)O,-0.72
CCCCCCC(C)O,-2.09
CCCC1CCCCN1,-1.13
CCC(C)C1=CC=CC=C1,-3.88
CCCCCCCCCCCC(=O)OCC,-5.8
CCCCCCCCC(=O)OCC,-3.8
CCCC(C)C(C)CC,-5.71
CCOC(=O)C=C,-0.74
CC1CCCCC1,-3.85
COC(=O)C1=CC=CC=C1,-1.85
CCCC(C)CC(C)C,-5.53
CNCC\C=C1/C2=C(COC3=C1C=CC=C3)C=CC=C2,-3.403
CCCCCCCCCC(C)C,-7.921
CC(C)CCC(C)O,-1.38
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-3.9
CCCCOCCCC,-2.57
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,-8.854
CCCOC(=O)CSC1=CC=CC=C1,-2.15
CCCCC(CC)CCC,-6.276
CCCCC(C)(C)CCC,-6.138
FC1=CC(F)=C(F)C(F)=C1,-2.31
CCCC=O,-0.15
CC1=CC=CC2=C1C=CC=C2,-3.7
CCCCC#C,-2.36
CC1=CC=CC=C1,-2.23
ClC1=CC=C(OC2=CC(Cl)=CC(Cl)=C2)C=C1,-5.52
COC1=CC(Br)=CC=C1,-3.12
CCCCCCCCC(=O)OC,-3.38
CCC(C)(C)C(C)C,-5.063
CCOC(=O)CSC1=CC=CC=C1,-1.57
CC1=CC=CC(C=C)=C1,-3.122
CCCCCCCCO,-2.35
CCCCCN,0.27
ClC1=CC=C(C=C1)C1=CC(Cl)=CC=C1,-6.4
ClC1=CC=CC=C1,-2.38
CCCCC(C)(C)C,-4.881
C#CCCCC#C,-1.75
CCCC(C)CCC,-5.132
CCCCCC(O)=O,-1.06
CCCCCl,-2.097
CCCCOC=O,-1.13
ClC1=C(Cl)C=CC=C1,-3.07
CCCCCCCCCCCCC,-8.658
CCCCCCCC,-5.24
CCCCC(C)=O,-0.78
CCCC(C)(C)O,-0.49
CCOC(=O)CCCCCC(=O)OCC,-2.04
CC(C)=CC1C(C(=O)OC2CC(=O)C(C\C=C\C=C)=C2C)C1(C)C,-6.215
COC(=O)C1=CC=CC=C1C(=O)OC,-1.66
CCCCS,-2.18
CCCCNCCCC,-1.57
CCCCCCCC=C,-5.05
C1C=CCC=C1,-1.97
ClC1=CC(=CC=C1)C1=C(Cl)C=CC=C1,-5.26
CCCCCCBr,-3.81
CCCC(C)(CC)CC,-5.71
CC(C)(C)CO,-0.4
CN=C=S,-1.0
C1OCOCO1,0.29
CC(N)=O,1.58
CC(O)CNCC(C)O,0.81
NC(=O)C=C,0.95
NC(N)=S,0.04
COC(=O)C(=O)OC,-0.29
NCC(O)=O,0.92
NCCC(O)=O,0.79
CC(C)(N)C(O)=O,0.12
C\C=C\C(O)=O,-0.01
OC(O)C(Cl)(Cl)Cl,1.7
CC(C)C1CCC(C)CC1O,-2.54
NC(=N)NC#N,-0.31
OC1COC(O)C(O)C1O,0.52
CCCCOC(N)=O,-0.66
CC1=CCC(CC1)C(C)(C)O,-1.91
CC(N)C(O)=O,0.22
CC(C)COC(N)=O,-0.3
CC(=C)C1CC=C(C)C(O)C1,-1.72
S=C1NCCN1,-0.71
CC(C)(C)OC(N)=O,0.1
CCCCCCCCCCCCCCO,-6.05
NCCCCCC(O)=O,0.59
OCC(O)C(O)C(O)C(O)CO,0.07
CC1(C)C2CCC1(C)C(O)C2,-2.75
CCC(N)C(O)=O,0.26
CC1OC(C)OC(C)OC(C)O1,-2.93
OCC1OC(O)C(O)C(O)C1O,0.74
CCNC(=S)NCC,-1.46
C\C=C\C=C\C(O)=O,-1.77
NC(CO)C(O)=O,-0.02
OC(=O)CC(O)=O,1.17
OC(=O)C(Cl)(Cl)Cl,0.73
CC(C)C(N)C(O)=O,-0.3
CCCCCCCCCC(O)=O,-3.45
NC(N)=N[N+]([O-])=O,-1.37
OC(=O)C1CCCN1,0.15
CCCCC(N)C(O)=O,-1.06
CC(C)CC(N)C(O)=O,-1.13
CC1(C)C2CCC1(C)C(=O)C2,-2.09
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.94
NC(CS)C(O)=O,0.36
OC(=O)CCCC(O)=O,1.0
CCCCCCCCCCCC(O)=O,-4.62
OC(=O)\C=C\C(O)=O,-1.22
OC(=O)CCC(O)=O,-0.17
CC(C)(S)C(N)C(O)=O,-0.13
OC1CNC(C1)C(O)=O,0.44
CC(O)C(N)C(O)=O,-0.09
CCN(N=O)C(N)=O,-0.96
CSCCC(N)C(O)=O,-0.66
OC(=O)CCCCC(O)=O,-0.82
CCCCCCCCCCCCCC(O)=O,-5.33
NC1=NNC=N1,0.52
NC(CC(N)=O)C(O)=O,-0.72
CCCCCCCCCCCCCCCC(O)=O,-6.81
OC(CC(O)=O)C(O)=O,0.64
OC(=O)CCCCCCCC(O)=O,-2.02
CN(C)C(=S)SSC(=S)N(C)C,-3.9
CC(C)N(C(C)C)C(=O)SC\C(Cl)=C\Cl,-4.29
OC1=CC=CC=C1,-0.04
CCCCCCCCCCCCCCCC(=O)OC,-7.83
NC(CCC(N)=O)C(O)=O,-0.54
NC(CCC(O)=O)C(O)=O,-1.23
CNC(=O)O\N=C\C(C)(C)SC,-1.39
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-6.08
CCC1(CC)C(=O)NCC(C)C1=O,-0.38
CC1=CC(=O)NO1,-0.07
[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,-3.57
NC(CCCNC(N)=N)C(O)=O,0.0
CCCCCCCCCCCCCCCCCC(=O)OC,-9.0
CNC(=O)O\N=C(\C)SC,-1.21
[O-][N+](=O)OC1COC2C(COC12)O[N+]([O-])=O,-2.63
CC1=CC=C(O)C=C1,-0.7
CC1=C(O)C=CC=C1,-0.64
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.88
CC1(C)C(=O)NC(=O)NC1=O,-1.74
NC1=CC=C(N)C=C1,-0.38
NC1=CC(N)=CC=C1,0.51
NC1=C(N)C=CC=C1,-0.42
CC1=CC=C(CO)C=C1,-1.2
CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,0.12
CN(C)NC(=O)CCC(O)=O,-0.2
O=C1NC(=O)C2(CC2)C(=O)N1,-1.89
OC1=CC=C(O)C=C1,-0.48
CCCCCCCCCCNC(=O)NC1CCCCC1,-2.81
OC1=CC(O)=CC=C1,0.78
OC1=C(O)C=CC=C1,0.62
CCC1=CC=C(O)C=C1,-1.4
CCN(CC)C(=S)SSC(=S)N(CC)CC,-3.0
CCCC(C)(COC(N)=O)COC(N)=O,-1.81
CCC1(C)C(=O)NC(=O)NC1=O,-1.23
NC1=NC(=O)NC=C1,-1.16
CC1=CC(O)=CC(C)=C1,-1.4
CC1=C(C)C=C(O)C=C1,-1.41
CC1=CC(O)=C(C)C=C1,-1.54
OCC1=C(O)C=CC=C1,-0.29
CC1=C(C)C(O)=CC=C1,-1.43
CC1=CC=CC(C)=C1O,-1.31
O=C1NNC(=O)C=C1,-1.59
O=C1NC=CC(=O)N1,-1.5
O=C1NC(=O)C2(CCC2)C(=O)N1,-1.66
CC1=CC(C)=C(C)C=C1C,-3.84
NC(=O)C1=CC=CC=C1,-0.95
ClC1=CC=C(Cl)C=C1,-3.35
OC(=O)C1=CC=CC=C1,-1.55
CCC1(CC)C(=O)NC(=O)NC1=O,-1.42
OC1=CC=C(C=O)C=C1,-1.16
CC1(CC=C)C(=O)NC(=O)NC1=O,-1.16
OC1=CC=CC(C=O)=C1,-1.23
NC(=O)C1=CC=CN=C1,0.61
OC(=O)CC(O)(CC(O)=O)C(O)=O,0.51
OC(=O)C1=CN=CC=C1,-0.85
NC(=O)C1=CN=CC=N1,-0.91
CC1=CC(O)=C(C)C(C)=C1,-2.25
CC1=CC(C)=C(O)C(C)=C1,-2.06
CC1=C(O)C=CC(Cl)=C1,-1.55
CC1=C(Cl)C=CC(O)=C1,-1.46
CC1=CNC(=O)NC1=O,-1.52
OC1=CC(O)=CC(O)=C1,-1.05
O=C1NC(=S)NC=C1,-2.26
CCCC1(CC)C(=O)NC(=O)NC1=O,-1.49
OC1=CC=CC(O)=C1O,0.7
CCC(C)C1=CC=C(O)C=C1,-2.19
CCC1(C(C)C)C(=O)NC(=O)NC1=O,-2.21
CCC1(CC=C)C(=O)NC(=O)NC1=O,-1.61
CC1=CC(C)=C(C)C(C)=C1C,-3.98
CC(=O)NC1=CC=CC=C1,-1.39
FC1=CNC(=O)NC1=O,-1.04
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2.1
O=C1NC(=O)C2(CCCCC2)C(=O)N1,-3.06
CNC(C)C(O)C1=CC=CC=C1,-0.47
OC(=O)CC1=CC=CC=C1,-0.88
CC(C)(C)C1=CC=C(O)C=C1,-2.41
CC1=CC=C(C=C1)C(O)=O,-2.53
CC1=CC=CC(=C1)C(O)=O,-2.21
CCC1(CC)C(=O)NC(=S)NC1=O,-2.28
OC(=O)C1=CSC=C1,-1.47
CC1=C(C=CC=C1)C(O)=O,-2.18
CC(C)C1=C(O)C=C(C)C=C1,-2.18
CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.69
CC(C)=CCC1(C)C(=O)NC(=O)NC1=O,-2.6
NC(=O)OCC1=CC=CC=C1,-0.35
COC1=NN(CSP(=S)(OC)OC)C(=O)S1,-3.1
OC1=CC=C(Br)C=C1,-1.0
OC(=O)C1=CC=C(F)C=C1,-2.07
OC1=CC(Br)=CC=C1,-0.88
NNC(=O)C1=CC=NC=C1,-0.04
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2.39
OC(=O)C1=C(F)C=CC=C1,-1.39
NC1=CC=C(C=C1)C(O)=O,-1.37
CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,-2.77
CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-1.71
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-2.08
OC(=O)C1=CC=C(O)C=C1,-1.33
NC1=C(C=CC=C1)C(O)=O,-1.52
CC1=CC=C(C=C1)N=C=S,-4.72
NC(=O)C1=C(O)C=CC=C1,-1.84
OC(=O)C1=CC(O)=CC=C1,-1.24
OC1=C(Cl)C=CC(Cl)=C1,-1.91
CCCCCC1(CC)C(=O)NC(=O)NC1=O,-2.51
ClC1=CC=C(Br)C=C1,-3.63
NC1=CC(=CC=C1)[N+]([O-])=O,-2.19
OC1=C(Cl)C=CC=C1Cl,-1.93
OC(=O)C1=C(O)C=CC=C1,-1.8
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.47
CCNC(=O)NC(=O)C(=N\OC)\C#N,-2.3
OC1=CC=C(C=C1)[N+]([O-])=O,-0.94
NC1=C(C=CC=C1)[N+]([O-])=O,-1.96
OC(=O)\C=C\C1=CC=CC=C1,-2.55
CC1=C(C)C(C)=C(C)C(C)=C1C,-5.23
CC(=O)NC1=CC=C(C)C=C1,-1.96
OC1=CC(=CC=C1)[N+]([O-])=O,-1.07
CC(=O)NC1=CC(C)=CC=C1,-2.09
CCCCCOC(=O)CCCNC(=O)NC1CCCCC1,-2.3
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2.25
CCCCCC(O)\C=C\C1C(O)CC(O)C1C\C=C\CCCC(O)=O,-2.33
CN(C(C)=O)C1=CC=CC=C1,-0.75
OC1=C(C=CC=C1)[N+]([O-])=O,-1.75
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2.38
O=C1NC(=S)NC(=O)C11CCCCC1,-3.46
CCC(=O)C1=CC=C(N)C=C1,-2.64
CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2=O,-3.66
ClC1=CC(Cl)=CC(Cl)=C1,-4.64
CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,-2.12
CCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3.05
OC(=O)C1=CC=C(Cl)C=C1,-3.33
ClC1=CC=CC(Cl)=C1Cl,-4.04
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,-2.98
CCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,-5.83
CC(=O)NC1=CC=C(F)C=C1,-1.95
CC\C=C(/C)C1(CC)C(=O)NC(=O)NC1=O,-2.31
OC(=O)C1=CC(Cl)=CC=C1,-2.59
N1C=CC2=C1C=CC=C2,-1.21
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2.02
OC(=O)COC1=CC=CC=C1,-0.96
COC(=O)C1=CC=C(N)C=C1,-2.02
OC(=O)C1=C(Cl)C=CC=C1,-2.06
CC12CCC3C(CCC4CC(=O)CCC34C)C1CCC2O,-4.74
CC(=O)NC1=CC=C(O)C=C1,-0.88
COC(=O)C1=CC=C(O)C=C1,-1.78
COC1=CC=C(C=C1)C(O)=O,-2.89
CNC(=O)O\N=C(/SC)C(=O)N(C)C,0.11
CC(=O)NC1=CC=CC(O)=C1,-1.06
CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3.43
[O-][N+](=O)C1=C(Cl)C=CC=C1,-2.55
COC1=CC(=CC=C1)C(O)=O,-1.93
OC(=O)C1=CC=C(C=C1)C#N,-2.25
COC(=O)\C=C\C1=CC=CC=C1,-2.67
CC(=O)NC1=C(O)C=CC=C1,-2.13
COC1=C(Cl)C(Cl)=CC=C1,-3.31
CN(C)C(=O)NC1=CC=CC=C1,-1.84
OC(C(O)=O)C1=CC=CC=C1,-0.14
COC1=CC(C=O)=CC=C1O,-1.14
COC1=CC=CC=C1C(O)=O,-1.6
CC(C)C1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2.59
N1N=NC2=C1C=CC=C2,-0.77
CC1=CC(O)=C(C=C1)C(O)=O,-2.9
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2.14
CC1=CC(C(O)=O)=C(O)C=C1,-2.76
ClC1=CC=CC(=C1)N=C=S,-3.95
ClC1=CC=CC(Cl)=C1C#N,-4.24
COP(=O)(NC(C)=O)SC,0.54
CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3.94
CCCCCCCCCC1=CC=C(O)C=C1,-4.5
CNC(=O)O\N=C\C(C)(C)S(C)(=O)=O,-1.35
[O-][N+](=O)C1=CC=CC(C=O)=C1,-1.98
CCOC(=O)C1=CC=C(N)C=C1,-2.19
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-3.6
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,-3.62
CCC1(C(=O)NC(=O)NC1=O)C1=CCCCC1,-2.02
CCOC(=O)C1=CC=C(O)C=C1,-2.2
[O-][N+](=O)C1=C(C=O)C=CC=C1,-1.82
CCC1C(=O)NC(=O)NC1=O,-0.92
CC(=O)NC1=C(Cl)C=CC=C1,-1.4
NC1=CC(O)=C(C=C1)C(O)=O,-1.96
NC1=CC(C(O)=O)=C(O)C=C1,-2.26
CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,-2.99
BrC1=CC=C(Br)C=C1,-4.07
S=C=NC1=CC=CC(=C1)C#N,-3.19
COC1=CC=C(NC(C)=O)C=C1,-1.04
COC(=O)C1=CC=C(OC)C=C1,-2.34
NC(CC1=CC=CC=C1)C(O)=O,-1.07
CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-4.46
COC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,-2.25
CC(C)OC(=O)NC1=CC=CC=C1,-3.0
CC1=CNC2=C1C=CC=C2,-2.42
CNCC(O)C1=CC(O)=C(O)C=C1,-2.74
OC(=O)C1=CC(O)=CC=C1O,-0.85
CCOC1=C(O)C=CC(C=O)=C1,-1.77
CC1=NC=C(N1CCO)[N+]([O-])=O,-1.17
CC(C)=CCC1(C(=O)NC(=O)NC1=O)C(C)(C)C,-3.55
C1=CC2=C(C=C1)C=CC=C2,-3.77
CC(=O)NC1=CC=C(C=O)C=C1,-1.63
COC1=C(OC)C=C(C=O)C=C1,-1.42
COC1=CC(C=O)=C(OC)C=C1,-2.32
NC1=NC(NC2CC2)=NC(N)=N1,-1.11
CCCOC(=O)C1=CC=C(N)C=C1,-2.54
CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1,-3.0
OC1=C(Cl)C=C(Cl)C=C1Cl,-2.39
C1=CC2=C(C=C1)C=NC=C2,-1.46
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-3.92
CCCOC(=O)C1=CC=C(O)C=C1,-2.68
O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,-4.59
CN(C)C1=CC=C(C=C1)N=C=S,-4.13
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,-3.46
COC1=CC=CC=C1OCC(O)CO,-0.6
CC1=NC2=C(N1)C=CC=C2,-1.96
OC(=O)C1=CC=C(Br)C=C1,-3.85
OC(=O)C1=CC(=O)NC(=O)N1,-1.94
CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,-4.63
OC(=O)C1=CC(Br)=CC=C1,-2.87
CCOC1=CC=C(NC(C)=O)C=C1,-2.21
C1=CC2=C(C=C1)C=NN=C2,-0.42
N#CC(=NNC1=CC=CC=C1)C#N,-3.36
C1=CC2=C(C=C1)N=CC=N2,0.71
ClC1=CC(Cl)=C(Cl)C=C1Cl,-5.56
CC(C)C1C(=O)NC(=O)NC1=O,-1.46
CCCCCC(O)\C=C\C1C(O)CC(=O)C1CCCCCCC(O)=O,-3.67
ClC1=CC(Cl)=C(Cl)C(Cl)=C1,-4.79
OC1=C(F)C(F)=C(F)C(F)=C1F,-0.52
ClC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-7.1
ClC1=C(Cl)C(Cl)=C(Cl)C=C1,-4.25
